id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
BUG-RISK-011,Snap tolerance changes incorrectly with zoom,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-011
category: Snapping
title: Snap tolerance changes incorrectly with zoom
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Snap tolerance changes incorrectly with zoom.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-012,Perpendicular snap appears on an invalid extension,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-012
category: Snapping
title: Perpendicular snap appears on an invalid extension
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Perpendicular snap appears on an invalid extension.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-013,Endpoint snap selects a hidden element,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-013
category: Snapping
title: Endpoint snap selects a hidden element
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Endpoint snap selects a hidden element.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-014,Pencil hover preview differs from contact result,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-014
category: Snapping
title: Pencil hover preview differs from contact result
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Pencil hover preview differs from contact result.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-015,Grid snap overrides a closer endpoint,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-015
category: Snapping
title: Grid snap overrides a closer endpoint
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Grid snap overrides a closer endpoint.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-016,Temporary snap override remains active,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-016
category: Snapping
title: Temporary snap override remains active
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Temporary snap override remains active.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-017,Rounded display value is stored as authoritative,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-017
category: Numeric input
title: Rounded display value is stored as authoritative
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Rounded display value is stored as authoritative.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-018,Imperial fraction parses incorrectly,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-018
category: Numeric input
title: Imperial fraction parses incorrectly
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Imperial fraction parses incorrectly.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-019,Locale comma is interpreted as coordinate separator,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-019
category: Numeric input
title: Locale comma is interpreted as coordinate separator
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Locale comma is interpreted as coordinate separator.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-020,Negative length commits where prohibited,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-020
category: Numeric input
title: Negative length commits where prohibited
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Negative length commits where prohibited.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-021,Unit suffix changes value unexpectedly,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-021
category: Numeric input
title: Unit suffix changes value unexpectedly
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Unit suffix changes value unexpectedly.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-022,Tab leaves the command instead of moving fields,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-022
category: Numeric input
title: Tab leaves the command instead of moving fields
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Tab leaves the command instead of moving fields.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-023,Numeric overlay covers the cursor,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-023
category: Numeric input
title: Numeric overlay covers the cursor
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Numeric overlay covers the cursor.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-024,Invalid number clears the previous valid preview,"anticipated risk, not confirmed defect","[""E03""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-024
category: Numeric input
title: Invalid number clears the previous valid preview
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Invalid number clears the previous valid preview.
releaseGate: Blocks M1 Editor kernel - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-025,Reversing endpoints flips interior and exterior unexpectedly,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-025
category: Walls and joins
title: Reversing endpoints flips interior and exterior unexpectedly
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Reversing endpoints flips interior and exterior unexpectedly.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-026,Mitre join creates a sliver,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-026
category: Walls and joins
title: Mitre join creates a sliver
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Mitre join creates a sliver.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-027,T junction disconnects after reopen,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-027
category: Walls and joins
title: T junction disconnects after reopen
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: T junction disconnects after reopen.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-028,Collinear walls overlap instead of merge warning,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-028
category: Walls and joins
title: Collinear walls overlap instead of merge warning
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Collinear walls overlap instead of merge warning.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-029,Join changes after wall thickness edit,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-029
category: Walls and joins
title: Join changes after wall thickness edit
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Join changes after wall thickness edit.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-030,Wall below minimum length commits,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-030
category: Walls and joins
title: Wall below minimum length commits
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Wall below minimum length commits.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-031,Wall move detaches room boundary,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-031
category: Walls and joins
title: Wall move detaches room boundary
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Wall move detaches room boundary.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-032,Wall reference line and 3D mesh disagree,"anticipated risk, not confirmed defect","[""E11""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-032
category: Walls and joins
title: Wall reference line and 3D mesh disagree
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Wall reference line and 3D mesh disagree.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-033,Door extends beyond host,"anticipated risk, not confirmed defect","[""E12""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-033
category: Openings
title: Door extends beyond host
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Door extends beyond host.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-034,Overlapping openings commit,"anticipated risk, not confirmed defect","[""E12""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-034
category: Openings
title: Overlapping openings commit
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Overlapping openings commit.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
BUG-RISK-035,Door moves to wrong wall end after endpoint reversal,"anticipated risk, not confirmed defect","[""E12""]",quality/ANTICIPATED-BUG-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/quality/ANTICIPATED-BUG-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: BUG-RISK-035
category: Openings
title: Door moves to wrong wall end after endpoint reversal
classification: anticipated risk, not confirmed defect
severity: high
prevention: Enforce the relevant architecture contract, safe failure and explicit validation.
test: Create a deterministic regression test for: Door moves to wrong wall end after endpoint reversal.
releaseGate: Blocks M2 Architectural vertical slice - must be resolved or explicitly deferred with a written exception before that milestone ships.",,,,,,,,,
