id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
PAGE:PROJ-008-present-mode,PROJ-008: Present mode,specified; runtime coverage not certified,"[""E02""]",docs/pages/PROJ-008-present-mode.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-008-present-mode.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-009-comments,PROJ-009: Comments,specified; runtime coverage not certified,"[""E35""]",docs/pages/PROJ-009-comments.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-009-comments.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-010-issues,PROJ-010: Issues,specified; runtime coverage not certified,"[""E02""]",docs/pages/PROJ-010-issues.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-010-issues.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-011-version-history,PROJ-011: Version history,specified; runtime coverage not certified,"[""E02""]",docs/pages/PROJ-011-version-history.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-011-version-history.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-012-revision-compare,PROJ-012: Revision compare,specified; runtime coverage not certified,"[""E35""]",docs/pages/PROJ-012-revision-compare.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-012-revision-compare.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-013-import-report,PROJ-013: Import report,specified; runtime coverage not certified,"[""E34""]",docs/pages/PROJ-013-import-report.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-013-import-report.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-014-export-dialog,PROJ-014: Export dialog,specified; runtime coverage not certified,"[""E20""]",docs/pages/PROJ-014-export-dialog.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-014-export-dialog.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-015-export-report,PROJ-015: Export report,specified; runtime coverage not certified,"[""E20""]",docs/pages/PROJ-015-export-report.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-015-export-report.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-016-project-settings,PROJ-016: Project settings,specified; runtime coverage not certified,"[""E08""]",docs/pages/PROJ-016-project-settings.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-016-project-settings.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-017-share-project,PROJ-017: Share project,specified; runtime coverage not certified,"[""E35""]",docs/pages/PROJ-017-share-project.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-017-share-project.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-018-recovery,PROJ-018: Recovery,specified; runtime coverage not certified,"[""E07""]",docs/pages/PROJ-018-recovery.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-018-recovery.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-019-sync-conflict,PROJ-019: Sync conflict,specified; runtime coverage not certified,"[""E43""]",docs/pages/PROJ-019-sync-conflict.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-019-sync-conflict.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-020-diagnostics,PROJ-020: Diagnostics,specified; runtime coverage not certified,"[""E24""]",docs/pages/PROJ-020-diagnostics.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-020-diagnostics.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-021-command-palette,PROJ-021: Command palette,specified; runtime coverage not certified,"[""E04""]",docs/pages/PROJ-021-command-palette.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-021-command-palette.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-022-keyboard-shortcuts,PROJ-022: Keyboard shortcuts,specified; runtime coverage not certified,"[""E04""]",docs/pages/PROJ-022-keyboard-shortcuts.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-022-keyboard-shortcuts.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-023-onboarding-project,PROJ-023: Onboarding project,specified; runtime coverage not certified,"[""E27""]",docs/pages/PROJ-023-onboarding-project.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-023-onboarding-project.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-024-model-health,PROJ-024: Model health,specified; runtime coverage not certified,"[""E02""]",docs/pages/PROJ-024-model-health.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-024-model-health.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PROJ-025-ai-proposal,PROJ-025: AI proposal,specified; runtime coverage not certified,"[""E36""]",docs/pages/PROJ-025-ai-proposal.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PROJ-025-ai-proposal.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-001-marketing-home,PUB-001: Marketing home,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-001-marketing-home.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-001-marketing-home.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-002-product-overview,PUB-002: Product overview,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-002-product-overview.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-002-product-overview.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-003-for-architects,PUB-003: For architects,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-003-for-architects.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-003-for-architects.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-004-for-students,PUB-004: For students,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-004-for-students.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-004-for-students.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-005-collaboration,PUB-005: Collaboration,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-005-collaboration.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-005-collaboration.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-006-ai,PUB-006: AI,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-006-ai.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-006-ai.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-007-interoperability,PUB-007: Interoperability,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-007-interoperability.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-007-interoperability.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-008-ipad,PUB-008: iPad,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-008-ipad.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-008-ipad.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-009-pricing,PUB-009: Pricing,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-009-pricing.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-009-pricing.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-010-security,PUB-010: Security,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-010-security.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-010-security.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-011-documentation-index,PUB-011: Documentation index,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-011-documentation-index.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-011-documentation-index.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-012-changelog,PUB-012: Changelog,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-012-changelog.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-012-changelog.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-013-status,PUB-013: Status,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-013-status.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-013-status.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-014-contact-and-support,PUB-014: Contact and support,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-014-contact-and-support.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-014-contact-and-support.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-015-privacy-notice,PUB-015: Privacy notice,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-015-privacy-notice.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-015-privacy-notice.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-016-terms,PUB-016: Terms,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-016-terms.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-016-terms.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:PUB-017-open-source-notices,PUB-017: Open-source notices,specified; runtime coverage not certified,"[""E27""]",docs/pages/PUB-017-open-source-notices.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/PUB-017-open-source-notices.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
PAGE:README,Page specifications,specified; runtime coverage not certified,"[""E28""]",docs/pages/README.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/pages/README.md,Retain all relevant empty/loading/error/permission/recovery/input states; stage applicability and executable proof decide release inclusion.,proposed surface-family route,,,,,,,,,,
