id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
FEAT-013,Project comparison,planned,"[""E08""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-013
group: Project and files
feature: Project comparison
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-014,Project branching,planned,"[""E08""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-014
group: Project and files
feature: Project branching
stage: R4
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-015,Project merge,planned,"[""E08""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-015
group: Project and files
feature: Project merge
stage: R5
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-016,Metric units,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-016
group: Units and coordinates
feature: Metric units
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-017,Imperial units,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-017
group: Units and coordinates
feature: Imperial units
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-018,Display precision,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-018
group: Units and coordinates
feature: Display precision
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-019,Internal canonical units,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-019
group: Units and coordinates
feature: Internal canonical units
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-020,Project origin,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-020
group: Units and coordinates
feature: Project origin
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-021,North direction,protected,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-021
group: Units and coordinates
feature: North direction
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-022,Shared coordinates,planned,"[""E35""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-022
group: Units and coordinates
feature: Shared coordinates
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-023,Survey point,planned,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-023
group: Units and coordinates
feature: Survey point
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-024,Georeferencing,planned,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-024
group: Units and coordinates
feature: Georeferencing
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-025,True north and project north,planned,"[""E03""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-025
group: Units and coordinates
feature: True north and project north
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-026,Line,protected,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-026
group: 2D drafting
feature: Line
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-027,Polyline,protected,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-027
group: 2D drafting
feature: Polyline
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-028,Rectangle,protected,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-028
group: 2D drafting
feature: Rectangle
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-029,Polygon,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-029
group: 2D drafting
feature: Polygon
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-030,Circle,planned,"[""E28""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-030
group: 2D drafting
feature: Circle
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-031,Arc,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-031
group: 2D drafting
feature: Arc
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-032,Ellipse,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-032
group: 2D drafting
feature: Ellipse
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-033,Spline,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-033
group: 2D drafting
feature: Spline
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-034,Construction line,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-034
group: 2D drafting
feature: Construction line
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-035,Detail line,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-035
group: 2D drafting
feature: Detail line
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-036,Region,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-036
group: 2D drafting
feature: Region
stage: R2
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-037,Hatch and fill,planned,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-037
group: 2D drafting
feature: Hatch and fill
stage: R3
status: planned
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-038,Offset,protected,"[""E11""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-038
group: 2D drafting
feature: Offset
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-039,Trim,protected,"[""E11""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-039
group: 2D drafting
feature: Trim
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-040,Extend,protected,"[""E11""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-040
group: 2D drafting
feature: Extend
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
FEAT-041,Split,protected,"[""E02""]",docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/blueprint-revisions/FULL-PLATFORM-FEATURE-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: FEAT-041
group: 2D drafting
feature: Split
stage: R1
status: protected
dependency: See command and entity catalogues
quality_gate: Usability, correctness, recovery, accessibility, performance and security
claim_rule: Do not market as available before release evidence",,,,,,,,,
