id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
CMD-024,Circle,catalogued; execution evidence unverified,"[""E28""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-024
category: Draw
name: Circle
stage: R2
operation: CreateElement
shortcut: C
inputs: centre and radius
invalid_examples: non-positive radius
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-025,Arc three point,catalogued; execution evidence unverified,"[""E46""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-025
category: Draw
name: Arc three point
stage: R2
operation: CreateElement
shortcut: 
inputs: three points
invalid_examples: collinear points
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-026,Arc centre,catalogued; execution evidence unverified,"[""E46""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-026
category: Draw
name: Arc centre
stage: R2
operation: CreateElement
shortcut: 
inputs: centre radius angles
invalid_examples: zero sweep
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-027,Ellipse,catalogued; execution evidence unverified,"[""E46""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-027
category: Draw
name: Ellipse
stage: R3
operation: CreateElement
shortcut: 
inputs: centre axes
invalid_examples: zero axis
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-028,Spline,catalogued; execution evidence unverified,"[""E46""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-028
category: Draw
name: Spline
stage: R3
operation: CreateElement
shortcut: 
inputs: control points
invalid_examples: insufficient points
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-029,Move,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-029
category: Modify
name: Move
stage: R1
operation: MoveElement
shortcut: M
inputs: selection and vector
invalid_examples: locked or invalid host result
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-030,Copy,catalogued; execution evidence unverified,"[""E27""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-030
category: Modify
name: Copy
stage: R1
operation: CreateElement
shortcut: CO
inputs: selection and vector
invalid_examples: non-copyable category
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-031,Rotate,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-031
category: Modify
name: Rotate
stage: R1
operation: RotateElement
shortcut: R
inputs: selection centre angle
invalid_examples: constraint violation
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-032,Mirror,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-032
category: Modify
name: Mirror
stage: R1
operation: MirrorElement
shortcut: MI
inputs: selection axis
invalid_examples: unsupported hosted result
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-033,Offset,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-033
category: Modify
name: Offset
stage: R1
operation: OffsetElement
shortcut: O
inputs: object distance side
invalid_examples: self intersection
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-034,Trim,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-034
category: Modify
name: Trim
stage: R1
operation: TrimElement
shortcut: TR
inputs: boundary and target
invalid_examples: no intersection
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-035,Extend,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-035
category: Modify
name: Extend
stage: R1
operation: ExtendElement
shortcut: EX
inputs: boundary and target
invalid_examples: no extension intersection
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-036,Split,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-036
category: Modify
name: Split
stage: R1
operation: SplitElement
shortcut: SL
inputs: object and point
invalid_examples: point at endpoint
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-037,Join,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-037
category: Modify
name: Join
stage: R1
operation: JoinElements
shortcut: J
inputs: compatible endpoints
invalid_examples: incompatible types
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
CMD-038,Align,catalogued; execution evidence unverified,"[""E11""]",docs/commands/COMMAND-CATALOG.csv,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/commands/COMMAND-CATALOG.csv,"Preserve source stage and applicability. This is coverage allocation, not proof of implementation or a confirmed defect. Revalidate detailed owning capability before execution.",category/title coverage allocation; source stage remains controlling,"id: CMD-038
category: Modify
name: Align
stage: R1
operation: AlignElements
shortcut: AL
inputs: reference and target
invalid_examples: locked constraint conflict
preview: required before commit
undo: yes
ipad: Pencil precise action with finger navigation where applicable
accessibility: Command palette, keyboard route, status and model-tree alternative
performance_budget: normal feedback <=32 ms; common commit <=100 ms",,,,,,,,,
