id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
S13,Numeric foundation,September 5 plan; reconciled allocation,"[""E03""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Resolve ADR-0004 and tolerance-policy decisions with domain evidence. Separate canonical units, display units, snapping and geometric tolerances. Prove metric/imperial conversion, decimal input, extreme coordinates, NaN/overflow refusal and round trips. Avoid incidental unit migrations.",,,,,,,,,
S14,Complete wall editing,September 5 plan; reconciled allocation,"[""E11""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Exact entry, constraints, chained walls, snapping, joins, trim/extend/move/delete and clear preview→commit feedback. Validate zero-length, near-collinear, crossing and degenerate cases through S04. Plan, model and reopened project agree.",,,,,,,,,
S15,Doors and windows,September 5 plan; reconciled allocation,"[""E12""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Wire existing placement/editing tools to the canonical pipeline. Validate host, offset, width, height, sill, orientation and overlap; define host move/delete behavior. Test selection, undo and durable reopen in plan and 3D.",,,,,,,,,
S16,Rooms and levels,September 5 plan; reconciled allocation,"[""E13""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Create/edit levels, room boundaries/names and area derivation with stable IDs. Explain invalid boundaries and topology changes; preserve room identity where justified. Cross-level copy/edit cannot move elements implicitly.",,,,,,,,,
S17,Selection and inspector,September 5 plan; reconciled allocation,"[""E14"", ""E19""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Single/multiple selection, marquee, hierarchy filters and property edits behave consistently. Distinguish mixed values, instance/type properties and read-only values. Batch edits validate atomically and undo once; keyboard equivalents exist.",,,,,,,,,
S18,Dimensions and notes,September 5 plan; reconciled allocation,"[""E16"", ""E17""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Wire accurate linear dimensions and editable notes, units/precision formatting, legible placement and linked updates after model edits. No silent stale dimensions; all annotations persist and print.",,,,,,,,,
S19,Underlays,September 5 plan; reconciled allocation,"[""E15""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Image ingress first, then PDF underlay. Provide scale calibration, placement, lock/opacity, provenance, relink/remove, limits and cancellation. Reject malformed/oversized content safely; reopen preserves placement and assets.",,,,,,,,,
S20,Plan/3D correctness,September 5 plan; reconciled allocation,"[""E18""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Derive both views from the same model; audit levels, joins, hosted openings, labels, picking and clipping. Golden fixtures verify semantic/render agreement. Handle context loss and resource disposal; offer a useful fallback where necessary.",,,,,,,,,
S21,Sheet workspace,September 5 plan; reconciled allocation,"[""E20""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Implement the visible Sheets destination with one plan sheet, paper/orientation, scale, margins, viewport crop and title-block metadata. Preview accurately represents output and remembers settings.",,,,,,,,,
S22,Professional vector PDF,September 5 plan; reconciled allocation,"[""E20""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Verify dimensional scale with numeric checks and a physical print test, lineweight hierarchy, cut/projected styles, text/fonts, symbols, page bounds and title block. Overflow is visible before export. Open output in independent viewers.",,,,,,,,,
S23,Release 1 journey tests,September 5 plan; reconciled allocation,"[""E02"", ""E22"", ""E25""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,Browser test: new→author→undo/redo→reload→export `.arq`→fresh reopen→PDF. Include rich reference fixtures and failure matrix below. Run a production bundle with real Worker/OPFS; fixture hashes must remain unchanged.,,,,,,,,,
S24,Performance and memory,September 5 plan; reconciled allocation,"[""E23""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Measure representative small/medium/large fixtures, real devices and cold/warm paths against existing budgets. Include p95 input latency, Worker transfer/serialization, long tasks, peak memory and repeated-open leaks. Optimize measured bottlenecks; record hardware and workload.",,,,,,,,,
S25,Local trust boundaries,September 5 plan; reconciled allocation,"[""E07"", ""E09""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Review untrusted SQLite/archive, image/PDF/DXF/IFC, Worker messages and scripts for resource exhaustion, path/URL abuse, injection and malformed input. Enforce size/time limits, cancellation, project/revision validation, CSP and least privilege. No critical/high unresolved exploitable finding in shipped paths.",,,,,,,,,
S26,Diagnostics and support,September 5 plan; reconciled allocation,"[""E24""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Wire privacy-conscious local diagnostics, incident IDs, redacted opt-in support bundles and user-facing recovery help. Demonstrate that support can identify/recover a failed local write without raw project upload by default. Any remote transport requires an explicit data policy.",,,,,,,,,
S27,Truthful product copy,September 5 plan; reconciled allocation,"[""E00"", ""E02"", ""E27""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Reconcile website, editor, changelog, docs and pricing with the capability map. Label demos/illustrations; remove unsupported health, sync, precision, save and AI claims. Use the existing Language System verification ladder.",,,,,,,,,
S28,Marketing and onboarding,September 5 plan; reconciled allocation,"[""E27""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Improve start/try/sample/docs paths; show an actual proven project journey. Explain benefits before OPFS or repository details. Verify links, metadata, canonical URLs, sitemap/robots, social cards, keyboard navigation and responsive pages; use truthful structured data only.",,,,,,,,,
S29,Reproducible delivery,September 5 plan; reconciled allocation,"[""E09"", ""E25"", ""E28""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Frozen dependencies, known toolchain, fresh build/typecheck/test, Rust/WASM and parity checks where used, licence/SBOM/secret checks and versioned artifacts. Validate worker/WASM asset paths, cache headers and update compatibility on preview.",,,,,,,,,
S30,Enforced release gates,September 5 plan; reconciled allocation,"[""E00"", ""E28""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Inspect actual branch/environment settings, execute accepted branch migration if still needed, and complete shadow-to-required rollout under Engineering OS. Required checks cover changed integration SHA. Protected preview tests gain authorized scoped access, not weakened protection. Prove rejected bad build and normal safe rollout.",,,,,,,,,
S31,Operational release drill,September 5 plan; reconciled allocation,"[""E28"", ""E31""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Choose deployment owner/environment, health/status policy, rollback triggers and incident routing. Rehearse code rollback plus file-version compatibility and recovery. Verify deployed SHA, asset routes, cache behavior, smoke journey and diagnostic redaction.",,,,,,,,,
S32,"Licence, privacy and commercial readiness",September 5 plan; reconciled allocation,"[""E26""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Resolve the recorded licence/visibility conflict using current settings; confirm dependency notices, privacy/terms/support ownership and release claims with qualified review as needed. Define free/paid scope, cancellation/refund support and entitlement rules before charging. No auto-publication of draft policy text.",,,,,,,,,
S33,Pilot and launch,September 5 plan; reconciled allocation,"[""E01"", ""E29"", ""E30"", ""E31""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Run realistic projects with 5–8 target architects; measure task completion, recovery comprehension and export confidence. Fix critical friction, run a broader beta and obtain owner release decision against the gates. Sample size is formative research, not statistical certification.",,,,,,,,,
S34,Cloud foundation,September 5 plan; reconciled allocation,"[""E33""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Build API, identity/session lifecycle, tenancy and object authorization, rate limits, idempotency and audit events. Local authoring stays usable offline. Cross-tenant negative tests and restore drill pass before external beta.",,,,,,,,,
S35,Semantic sync,September 5 plan; reconciled allocation,"[""E35"", ""E43""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Transport versioned operations/snapshots, never raw SQLite pages. Define retries, deduplication, ordering, conflicts, offline queues, revoked access and stale clients. Prove convergence within supported single-writer semantics; defer concurrent geometry editing unless separately approved.",,,,,,,,,
S36,Share and review,September 5 plan; reconciled allocation,"[""E35""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Real share links with scope/expiry/revocation, viewer roles, comments/issues anchored to element IDs and revision, comparison and inaccessible/deleted states. Revocation is server-enforced; inaccessible projects never leak via previews.",,,,,,,,,
S37,DXF and IFC viewing,September 5 plan; reconciled allocation,"[""E34""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Wire existing adapters with progress, units/origin handling, import reports, unsupported-feature warnings and loss accounting. Validate corpus files against independent tools; importing never silently replaces canonical geometry.",,,,,,,,,
S38,Billing and service economics,September 5 plan; reconciled allocation,"[""E33""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"If paid cloud is chosen: hosted checkout, signed/idempotent webhooks, entitlements, grace/refund/cancellation flows, budget caps and abuse controls. Billing failure never traps local files. Model storage, bandwidth, compute and support cost per active project.",,,,,,,,,
S39,Reviewable AI,September 5 plan; reconciled allocation,"[""E36"", ""E37""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Wire existing typed ArqScript proposal work into an inspectable review UI: intent, assumptions, scope, before/after, validation, revision binding and grouped undo. Reject stale/unauthorized changes; cancel and provider failure leave the model untouched.",,,,,,,,,
S40,Generative design and quantities,September 5 plan; reconciled allocation,"[""E37"", ""E42""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Validate uncommitted layout, furnishing, metrics and cost work separately. Use constraint-based evaluation, accessible routes and editable alternatives. Quantities have units/provenance; cost ranges show location/date/rate assumptions. Avoid compliance or cost certainty from heuristic outputs.",,,,,,,,,
S41,Jurisdiction-aware checks,September 5 plan; reconciled allocation,"[""E42""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Replace universal-looking thresholds with reviewed rule packs keyed to jurisdiction, edition, building/use category and applicability. Show evidence, exclusions, missing inputs and overrides. English room names alone cannot establish legal use classification.",,,,,,,,,
S42,Advanced documentation/exchange,September 5 plan; reconciled allocation,"[""E39""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Schedules, controlled IFC export, sections/elevations and revision workflows follow independent correctness gates. Publish exact supported subsets and round-trip/loss reports.",,,,,,,,,
S43,Native iPad capabilities,September 5 plan; reconciled allocation,"[""E44""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Files integration and supported Pencil hover/double tap/squeeze/haptics, then RoomPlan/LiDAR prototypes. Real hardware, entitlement, lifecycle and offline recovery evidence precedes availability claims. Preserve browser fallback.",,,,,,,,,
S44,Continuous product improvement,September 5 plan; reconciled allocation,"[""E32"", ""E47""]",prior local docs/product/ARQ-PRODUCTION-PLAN.md,,Expanded by listed E-phase contracts. Previous test/implementation claims stay attached to their original revisions.,explicit S01-S44 crosswalk,"Maintain regression corpus, compatibility policy, monthly incident/performance reviews and usability feedback loop. Evaluate new scope by measured user need. Reassess deferred roofs/stairs/families/plugins only through a new product decision.",,,,,,,,,
