09043fc589da4bf417b9087c82d3010a0b4314fe	2026-07-23	Add file size and complexity limits (ARQ-157)
13fca07f640d33d5371bb390d9ec50de52835954	2026-07-23	Prototype DXF parser (ARQ-158)
077a68411d44cef56db5fc2ab17d3d9766382edb	2026-07-23	Define DXF support matrix (ARQ-159)
910990ec8de528c2e64231531c6e923d2d2f3bd4	2026-07-23	Prototype web-ifc viewer (ARQ-160)
e0f2cc2aaefa28b4c997226dc8e982bef340524c	2026-07-23	Define IFC mapping report (ARQ-161)
85520cee94a99cfc8bebd09c54ff7cc925e844bb	2026-07-23	Prototype presence only (ARQ-162)
b08b2b3d2a407923890a13cce68bdc2f01dd6682	2026-07-23	Implement comments (ARQ-163)
63cfd0872979752845fbcb56090bf4452bdb9c3c	2026-07-23	Implement issues (ARQ-164)
ac84c88b272d7b706125dd2231277540a8eb5e73	2026-07-23	Implement revision snapshots (ARQ-165)
34229c9a9bad0e00ed37cd93cd19f8a0ff160643	2026-07-23	Define ArqScript grammar v0 (ARQ-166)
e217e27d6df0b99c792f847b46cff35c9463fa13	2026-07-23	Reconcile ArqScript grammar with the pre-existing ebnf draft (ARQ-166)
0d7392c7e7a4d349bfce4cc71b6e212ff42ac80d	2026-07-23	Implement ArqScript parser (ARQ-167)
84915035f137682916b6a5ae575ccb87bf1c81ae	2026-07-23	Add ten deterministic AI benchmarks (ARQ-168)
ff2970549974fd8e00938e2b31f4ef16c9611311	2026-07-23	Prototype explain selection (ARQ-169)
c1b6993845b4180e392e2bc5e3b32932a28e7df0	2026-07-23	Merge remote-tracking branch 'origin/claude/zeus-system-overview-u0cx9t' into claude/arq-cad-platform-research-ba8rav
a4d7cc574a93cd43d059ccef1707f8e5efa83078	2026-07-23	Prototype one-step wall edit proposal (ARQ-170)
5f2c5d042a14a9fe524b98ab3608ef5f948823fa	2026-07-23	Test Pencil web input (ARQ-171)
3389cc30fbad53e1b287efbb4dc98b51eaf69153	2026-07-23	Prototype native hover (ARQ-172)
3801600068593dd0493be41411ef5a484a9ffba3	2026-07-23	Prototype RoomPlan conversion (ARQ-173)
5243d7503883654c21bcb7412c675a1bab8af8bb	2026-07-23	Reconcile storage architecture contradiction (ARQ-193/194/218)
4c43b4af2ff188da0d93904a0d69296a4c44db8c	2026-07-23	Reconcile the archive half of ARQ-218 (missed in the first pass)
8c7d8ca9952d9a7504c34d2f0e93adf99a86d5e4	2026-07-23	Implement arqfs schema v1 prototype, native track (ARQ-195)
b666a6053051c606c87f9f8ef2c02ccf16f85df5	2026-07-23	Implement SQLite-WASM-OPFS Worker runtime + single-writer lock (ARQ-196/219/220)
0b2152f238ff4451651a13db84a7b587e6b75491	2026-07-23	Add clean export, working copy, and resource chunks (ARQ-197/198/199)
e4bd4f1fa20955bf802f67dde8fe40dbf8f0f570	2026-07-23	Add arq-core: shared Rust core, narrowly scoped (ARQ-203/204/205/224/225/200/201)
2cd4ebb05c6806e9a965d6736f71e0a0c48a933d	2026-07-24	Harden the file-system prototype (ARQ-202/217/221/222/237)
998906e8d15f4f6e197f0f50a9046fea220f5915	2026-07-24	Add local-first sync protocol, narrowly scoped (ARQ-206/207/208/209)
38154a62f0ed2c5f4b87c336e53abab468254cef	2026-07-24	Bootstrap the app shell: Vite+React, icon codegen, Canvas 2D backend (ARQ-020)
70939a1db45c14d983f3eb17facfc7357b0817a7	2026-07-24	Build the design-system UI shell epic for real (ARQ-023-031)
5df8916e37d4ec0c90c69764ef393aee2b6c6640	2026-07-24	Add SBOM/licence scanning and dependency update automation (ARQ-003/016/017)
ae929dbd2361d0d8ba3388912387183e9bd4f54e	2026-07-24	Integrate reviewed universal file-ingress overlay (schema v2, 4 new packages)
3d0d7118489d5efcb2efbc96b8144ace1da2143b	2026-07-24	Rebuild README with canonical brand wordmark and honest status (#266)
a790f13f5cbad0ba26ae0b19eb1fbadc41180d37	2026-07-24	Fix FP-005: new arqfs files were created with schema v1, not latest
d19d388a3a56a83d4f802f7d073d8c6e802877be	2026-07-24	Fix FP-019: import worker could post a converted/failed result after cancellation
9b6f68c2f25e744dcacdc9b57c384a4ccdedadde	2026-07-24	Fix FP-014: resource_reference table had no write helper, so nothing populated it
db215a7f7acc8fd73c63c73b23e1539d39e766a0	2026-07-24	Fix FP-004: prove and enforce that v1-to-v2 schema migration is copy-on-write
448b8ea6ed27a4448fb876960900c4f004aec87a	2026-07-24	Add FP-007 regression test: convert rejects when source hash changed mid-import
fae333020fb45ffd37d824246e962139c59de701	2026-07-24	Add FP-036 test: prove @arq/derived-cache deletion is safe and total
3e8f34737342613cbf9ac06ce024113f39780053	2026-07-24	Add FP-016: structured kind discriminant to ArqfsSafeModePlan
2c03e9f5c42268037e69d765424cfaeb7f5bebdf	2026-07-24	Add FP-012: OS file-association templates for .arq (Windows, Apple, PWA)
d34cbef145e44d752d39e3dc192c3061df599951	2026-07-24	Differentiate the 84 component docs (ARQ-190, closes #220)
3d808d58b3f817e5007b7dd017f4e3f5b96a3b44	2026-07-24	Harden .arq safety foundation (ARQFS-001..004, 007, 008)
52737796fbb3b42f84885de09b1d15ea5bb5f526	2026-07-24	Prove .arq migration, swap and export durability (ARQFS-005, 006, 011)
2d6bcc6f50dcc6cc938caef2e69506fc2414a503	2026-07-24	Fix cross-project OPFS collision and Worker crash handling (ARQFS-008, 009)
da3988dea73cc4b8ddc63078aaac7ffd21443984	2026-07-24	Commit reviewed imports atomically into arqfs (ARQFS-012, 013, 014)
4fbb64b9318770f1558748d5dbdef0b13b3cc8d1	2026-07-24	Wire React Aria overlay foundation and fix unstyled shell (UI-001, UI-003)
367db803f1f2aeb1321a8e35b8b420c413174027	2026-07-24	Wire the real byte-safe file-open gate into apps/web (UI-011)
71ce1d02f4afbcd53a22b6230e4951a54533fd17	2026-07-24	Add arqfs lifecycle observability, support bundle, and CI test/browser gates (ARQFS-018, 020)
8c37beb9b50ad428d804d488956012e1c9d5981a	2026-07-24	Fix Chromium executable path for CI (all capability-check scripts)
e693d5958967fa8fbed4d20289d9cc9ef5d19fc5	2026-07-24	Fix pre-existing prettier formatting drift; unblocks CI (no behaviour change)
9c0c00011558114316edd9afcb9e0053ad33d6bf	2026-07-24	Triage the 2026-07-24 CAD/BIM architecture package upload
7d983addfa97d322e83db7eefcb6c1ff403bb9d8	2026-07-24	Apply Prettier formatting to the 2026-07-24 upload triage
d80435f2c10f424e42de48e622e239203e8322ad	2026-07-26	Build the open-project workspace from UI/UX Package 3.0/4.0
ed39434265d3d0b0800d7539a4f217a583a508e7	2026-07-26	Update pnpm-lock.yaml for the new @arq/workspace links
5a13a78dd8f6dc7306a1a3b444e4368acc13bc87	2026-07-26	Fix 3 defects found by self-critique of this branch's own work
1b56a88e0dad0f9527474ba1107253ecaad887c9	2026-07-26	Add .prettierignore and clear the pre-existing formatting drift
6d2b2eb0b1ac3ed74a6fcfea8b97a1b14c93fd9d	2026-07-26	Stop the shell claiming "Saved"/"Synced" when nothing is saved or synced (UI honesty)
21bc4c50c8de16727f452475cd8e48ec9b965523	2026-07-26	Fix resource GC treating preserved import sources as orphaned (ARQFS-007)
be93b4a72ac59b364dbb6e9732130e0c75af5a91	2026-07-26	Build the open-project workspace from UI/UX Package 3.0/4.0 (#279)
02ef08449fe62193f4dcbd12f7f1ae0b0a90bb51	2026-07-26	Merge remote-tracking branch 'origin/claude/arq-cad-platform-research-ba8rav' into claude/arq-spec-implementation-aehuox
59a6ff2638ab47d376e0f359375d67dea6ab2dd1	2026-07-26	Merge updated base (workspace shell #279) into the arqfs hardening branch
6009484095e096d15df19ce4003c4c9278d079ad	2026-07-26	Refresh triage claims against the merged workspace package
6e44c6ea64cfd3a0980d68221ef8f41d097a188a	2026-07-26	Format native-desktop-port.ts under the lockfile's Prettier version
a3e98d2e81676edd26dbf2f8f3b759f8b9321f21	2026-07-26	Harden .arq foundation, wire real file-open UI, add CI test gates (#277)
9eab79a86e7391fa770f3730bca10a3422d4de8c	2026-07-26	Triage 2026-07-24 CAD/BIM architecture package upload (#278)
e7e5d4e3e594057125fe79e7c6a56ab081f890dc	2026-07-26	Make the touch bands usable: drawers, sheets, phone dock and phone bar
7feb11dd4c81a84cd82f235a7ce816a59e0d2876	2026-07-26	Build the browser and inspector section systems (docs 39, 40)
4411f97d8f490e3719430706c949db875fc1e8c6	2026-07-26	Wire the workspace controls the registries already described (docs 36, 37, 51, 52)
290bf595ace3a545d85e6a34dbb36dd78d10d348	2026-07-26	Critique pass: fix five defects in the workspace shell
fdc3aba4e9eab95785839f35c0367d5d54e87955	2026-07-26	Close the last five shell gaps: collapse, preference, drag, virtualisation, reorder
2f7fbb599ae4a2baeb4b749f2fbe420266bea002	2026-07-26	Complete the workspace: touch compositions, panel systems, controls and a critique pass (#281)
e1aa1018b0ba8c3c3f9cd64bb34edb38db7e220d	2026-07-27	Full-repo audit and completion: website, canvas, validation, persistence, 3D, quality gates, Pages deploy (#282)
9e6b1d55e4e52af43965d34be21f0e5853a559fe	2026-07-27	Arq Language System 4.1 (Z Voice): one governed vocabulary, gated claims, deployed-site proof (#283)
fb2e145e9cb72beb124b0f43df3a5e0dfbb40b7e	2026-07-27	Z Voice: mechanical update-and-log loop for every governed change (#285)
5b6565c883884d72bf197a6b56db6df21fd56be1	2026-07-27	Install Engineering OS 5.0: deterministic gate, registries, and repo alignment fixes (#284)
545d334fa11c46ab269041999dee07b445ef1ec2	2026-07-28	Proof-gap closures, 3D conflict resolution, and ARQ Interaction Foundation 1.0 (#286)
375e8cbdb08d903e4fd2846db640a915b4fe38bb	2026-07-30	Zeus 5.0: boundary-safe routing, blast radius, method selection and typed evidence (#287)
7f15889ea66b672bd918a8b7ba61a904f6b4da3d	2026-08-01	MCP System 3.0: the AI boundary, wired to the real Arq packages (ADR-0027) (#292)
4c311071f3d03afb1483beeb681623ecb5109d34	2026-08-04	Reconcile the package audit against the real repository and close the e2e_arq_open proof gap
d867e6aa4aad00f26b9a28ac258cf8780c12c46e	2026-08-04	Make a native .arq project openable, read-only, from the product
4718696304224c2d81bf95ed67592a21dd6c8431	2026-08-04	Rebuild the engineering context, and teach browser_file_open the new boundary
c2bf7894360a4aa3e0f06d6102c1bc4e0f3e06cf	2026-08-04	Correct a false claim: protected_l4_approval is not holding this change
62c5e5cf7d9c7fd0c32f954f7ce851fe8afeff66	2026-08-04	Record the owner decisions and enforce the identifiers they depend on
dabb6cbcd3bc66e78bf8db8a9b89a6e0c1aa34d5	2026-08-04	Merge the accepted ADR-0028, and drop the carve-out it makes unnecessary
0336cfa08eed9c087f4e1446e1b87cabc0181220	2026-08-04	Extend the file flow to the full project lifecycle, with no false open
1cdf1601a3b9d93b64cda84db42e2102ada59e97	2026-08-04	Open a chosen .arq project into the workspace, and deploy from the repository (#294)
f117c650244c03647a409c64f4a674ab04386206	2026-08-05	Fold the read-only open into the lifecycle state machine, not beside it
0b57cf348c1e4987e2f6294388a0b46097ae8321	2026-08-05	Re-measure the bundle against the real branch point, not a stale baseline
2c1ad5f5181cdc67fb8b55a6a7881bb1fab5caa2	2026-08-05	Close the read gate, the request-typing hole and the import gap in the arqfs Worker
60835e65927c0c26801e763a83cb4b93a126608b	2026-08-05	Make opening a project a thing the product can actually do
6c29e706b44a546783874d8e61e7af37cc289ab2	2026-08-05	Reconcile onto the merged native open path, keeping one implementation
1605fc1db455a35308c8e716f1d0c1875d6e46cd	2026-08-05	Check the working copy before trusting it
e73b3bd4749f4004fafe903d10f9084b71bf8c95	2026-08-05	Refresh the generated engineering context for this change
f8675f586d100021cb8d75b15795ff0add6c47a8	2026-08-05	Stop a superseded open attempt from driving the flow
dcf34933b16bb2423d07662c543685e713374e31	2026-08-05	Record what the Implementation Pack asks for against what is real
540817947704d84d172f9d7d92950252499c8668	2026-08-04	Bind the Vercel deployment to an approved revision, and re-measure STATUS (#299)
db4be97e0484c58dc3cb852af58f1ce64f1d2380	2026-08-05	Merge the working-copy open, and give it the reference project format
18694f07df967fb294647e2baebe6425870943ad	2026-08-05	Make the open check say what it saw when it times out
4abed44385711f9d5cbc3f3387b24bd8afd373ab	2026-08-05	Add exportDatabase and computeSemanticHash, and fix a real import race
9b39405af510eda947ee9f3137101af429860c62	2026-08-05	Recognise the project already open, and draw one level at a time
45656f0500aa312e6532a1a75d89ec17ca0bbcf6	2026-08-05	Keep only the capability result that describes what ships
71256dbeeeff53667d7c0a4b0d8c845406440659	2026-08-05	Say what the open actually does in STATUS, now that it is a working copy
9e529bb039eabe7782d0bf03bcfda3ee24bc1704	2026-08-05	Publish: checkpoint, export, verify with a fresh reader, and only then call it published
8947af25dcbc73dfbdf37c4f3b4af5b3af8f5f13	2026-08-05	Merge the Vercel deployment binding from the base
5f79ce69c68e01bc8e62a64d39b7e8ee62e2b5c2	2026-08-05	Re-run the open check against the merged tree
c85a5554414890053dde16740763ffa4f16c41a5	2026-08-05	Verify a publication before calling it published
0160338eb0fb83ea34f74ea60c6533c711fff55d	2026-08-05	Refresh the language context against the final file-handling sources
dcf9d25d53afde968466a9e312725a1b391e0a5a	2026-08-05	Wire publish into the workspace, and record what publication actually closes
50809c70d2c11de262d08b6328984f47278c382a	2026-08-05	Wait on the workspace, not on a dialog that closes itself
4420ef840065188667e9e835b691b274535ea030	2026-08-05	Rebuild the engineering context after the STATUS edit
d6d3eb247cc50b51ea89c403a43434134fd560d4	2026-08-05	Ignore the per-run Zeus evidence ledger
fa8dafbbd322e93fea6f2bf4523b38a103eca0fe	2026-08-05	Name the project on every Worker response, not only the request it answers
69810b2fb87abed3efc1d503f2f9caaa1a9cf04a	2026-08-05	Survey the numeric and tolerance foundation, and fix the one real gap it found
176cfdcfc9c325df15670ae87b3b4c49967a835d	2026-08-05	R8: resolve all remaining not-inspected register items with real evidence
dd32b44d52c56b1b601586ae0dada268bbdf732a	2026-08-05	Merge remote-tracking branch 'origin/claude/arq-cad-platform-research-ba8rav' into claude/arq-project-improvements-aulz73
938a8ec6154ab08c4f8486787f0834e6bff264e2	2026-08-05	Regenerate governed context after merging the moved base branch
82dfc1fb7c4fe1b11a4df57c4454fa0fea4e8229	2026-08-05	Read the reference project format, and fix two defects in opening it (#296)
d067a463e48918019a8752557b53f5480ae7cb0a	2026-08-05	Complete the recovery and publication phase
440e86eb527a7f973b71d77d585f8616f9fd19e1	2026-08-05	Give every mutation one commit path, and undo the user's gesture
08f95a56afb56dcaa288657aed9796b60dfef00d	2026-08-05	Measure the canonical units question, and answer part of it
ed8f11e873d57eed9fbbbf37ac5d48ceb19b58e4	2026-08-05	Make references survive the geometry they point at
a029f78ba20be8fd0f53518b94fb39a074c68042	2026-08-05	Fix the constraint solver boundary, and solve the accepted first subset
baf6e1d73000591efd4ee3b482e7e5d7e6b9f423	2026-08-05	Decide what deleting an element does to everything that depended on it
8d47381e9a30525fd1dcfe657d234e2c202677a6	2026-08-05	Turn eight snap sources into one inference the user can steer
5cbb160e825cd782d8a9b17234f5efebf1145cc2	2026-08-05	Merge PR-296's read-only open, and carry publication onto its state model
55f7a9b34c548b5d80921a77988d636ccf8f511e	2026-08-05	Refresh the language context after formatting, not before
fad46d490e1148894b0ea2733e81320ce6d5aefb	2026-08-05	Add slabs, stairs, materials and schedules to the semantic model
352bc4bade169884fa2c2e33ee81d86644fa4e5c	2026-08-05	Keep commands off text entry, selection off the pointer, one gesture one undo
